date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-09-11,audible_us,best_sellers,1,The Calamity Club,Kathryn Stockett,,,,21597,B0FTBK545H,https://www.audible.com/pd/The-Calamity-Club-Audiobook/B0FTBK545H
2026-09-11,audible_us,best_sellers,2,Dungeon Crawler Carl,Matt Dinniman,,,,68886,B08V8B2CGV,https://www.audible.com/pd/Dungeon-Crawler-Carl-Audiobook/B08V8B2CGV
2026-09-11,audible_us,best_sellers,3,Burn of the Everflame,Penn Cole,,,,49,B0GZBFVNG2,https://www.audible.com/pd/Burn-of-the-Everflame-Audiobook/B0GZBFVNG2
2026-09-11,audible_us,best_sellers,4,Carl's Doomsday Scenario,Matt Dinniman,,,,39200,B0934GTSGT,https://www.audible.com/pd/Carls-Doomsday-Scenario-Audiobook/B0934GTSGT
2026-09-11,audible_us,best_sellers,5,The Dungeon Anarchist's Cookbook,Matt Dinniman,,,,37753,B094XCNV6G,https://www.audible.com/pd/The-Dungeon-Anarchists-Cookbook-Audiobook/B094XCNV6G
2026-09-11,audible_us,best_sellers,6,The Gate of the Feral Gods,Matt Dinniman,,,,31144,B09GCYRZRQ,https://www.audible.com/pd/The-Gate-of-the-Feral-Gods-Audiobook/B09GCYRZRQ
2026-09-11,audible_us,best_sellers,7,Theo of Golden,Allen Levi,,,,33467,B0FTT6KFKR,https://www.audible.com/pd/Theo-of-Golden-Audiobook/B0FTT6KFKR
2026-09-11,audible_us,best_sellers,8,Mad Mabel,Sally Hepworth,,,,12699,B0F9M49CKG,https://www.audible.com/pd/Mad-Mabel-Audiobook/B0F9M49CKG
2026-09-11,audible_us,best_sellers,9,The Butcher's Masquerade,Matt Dinniman,,,,33686,B09ZJ82C7Y,https://www.audible.com/pd/The-Butchers-Masquerade-Audiobook/B09ZJ82C7Y
2026-09-11,audible_us,best_sellers,10,The Eye of the Bedlam Bride,Matt Dinniman,,,,23998,B0CDXWSS5D,https://www.audible.com/pd/The-Eye-of-the-Bedlam-Bride-Audiobook/B0CDXWSS5D
2026-09-11,audible_us,best_sellers,11,Big Little Truths: Reese's Book Club,Liane Moriarty,,,,537,B0GQLNCQ28,https://www.audible.com/pd/Big-Little-Truths-Reeses-Book-Club-Audiobook/B0GQLNCQ28
2026-09-11,audible_us,best_sellers,12,A Parade of Horribles,Matt Dinniman,,,,28443,B0FXY6DVJS,https://www.audible.com/pd/A-Parade-of-Horribles-Audiobook/B0FXY6DVJS
2026-09-11,audible_us,best_sellers,13,Verity,Colleen Hoover,,,,142668,B07Q769RZS,https://www.audible.com/pd/Verity-Audiobook/B07Q769RZS
2026-09-11,audible_us,best_sellers,14,This Inevitable Ruin,Matt Dinniman,,,,30433,B0DK282SYV,https://www.audible.com/pd/This-Inevitable-Ruin-Audiobook/B0DK282SYV
2026-09-11,audible_us,best_sellers,15,Yesteryear: A GMA Book Club Pick,Caro Claire Burke,,,,17559,B0FKV9JSWV,https://www.audible.com/pd/Yesteryear-A-GMA-Book-Club-Pick-Audiobook/B0FKV9JSWV
2026-09-11,audible_us,best_sellers,16,Whistler,Ann Patchett,,,,8154,B0FWG3S57F,https://www.audible.com/pd/Whistler-Audiobook/B0FWG3S57F
2026-09-11,audible_us,best_sellers,17,The Altar of Pergamon,Jonathan Cahn,,,,105,B0H9T3NS91,https://www.audible.com/pd/The-Altar-of-Pergamon-Audiobook/B0H9T3NS91
2026-09-11,audible_us,best_sellers,18,Project Hail Mary,Andy Weir,,,,311838,B08G9PRS1K,https://www.audible.com/pd/Project-Hail-Mary-Audiobook/B08G9PRS1K
2026-09-11,audible_us,best_sellers,19,Harry Potter and the Sorcerer’s Stone (Full-Cast Edition),J.K. Rowling,,,,16909,B0F14RPXHR,https://www.audible.com/pd/Harry-Potter-and-the-Sorcerers-Stone-Full-Cast-Edition-Audiobook/B0F14RPXHR
2026-09-11,audible_us,best_sellers,20,The Secrets We Hide,Karin Slaughter,,,,2417,B0G1VCWDTT,https://www.audible.com/pd/The-Secrets-We-Hide-Audiobook/B0G1VCWDTT
2026-09-11,audible_us,best_sellers,21,The Let Them Theory,Mel Robbins,,,,29489,B0DFMX1RT8,https://www.audible.com/pd/The-Let-Them-Theory-Audiobook/B0DFMX1RT8
2026-09-11,audible_us,best_sellers,22,The Infinite Extent,Dennis E. Taylor,,,,24,B0H8SY9QMX,https://www.audible.com/pd/The-Infinite-Extent-Audiobook/B0H8SY9QMX
2026-09-11,audible_us,best_sellers,23,Fury in Death,J. D. Robb,,,,152,B0G732ZTVQ,https://www.audible.com/pd/Fury-in-Death-Audiobook/B0G732ZTVQ
2026-09-11,audible_us,best_sellers,24,Harry Potter and the Chamber of Secrets (Full-Cast Edition),J.K. Rowling,,,,7572,B0F154ZCSN,https://www.audible.com/pd/Harry-Potter-and-the-Chamber-of-Secrets-Full-Cast-Edition-Audiobook/B0F154ZCSN
2026-09-11,audible_us,best_sellers,25,Harry Potter and the Deathly Hallows (Full-Cast Edition),J.K. Rowling,,,,5934,B0F14RVHWN,https://www.audible.com/pd/Harry-Potter-and-the-Deathly-Hallows-Full-Cast-Edition-Audiobook/B0F14RVHWN
2026-09-11,audible_us,best_sellers,26,Harry Potter and the Prisoner of Azkaban (Full-Cast Edition),J.K. Rowling,,,,6599,B0F14PK33J,https://www.audible.com/pd/Harry-Potter-and-the-Prisoner-of-Azkaban-Full-Cast-Edition-Audiobook/B0F14PK33J
2026-09-11,audible_us,best_sellers,27,The Correspondent,Virginia Evans,,,,30815,B0DG3SGZYN,https://www.audible.com/pd/The-Correspondent-Audiobook/B0DG3SGZYN
2026-09-11,audible_us,best_sellers,28,Harry Potter and the Goblet of Fire (Full-Cast Edition),J.K. Rowling,,,,5912,B0F14PB6WN,https://www.audible.com/pd/Harry-Potter-and-the-Goblet-of-Fire-Full-Cast-Edition-Audiobook/B0F14PB6WN
2026-09-11,audible_us,best_sellers,29,Harry Potter and the Order of the Phoenix (Full-Cast Edition),J.K. Rowling,,,,5096,B0F14P2632,https://www.audible.com/pd/Harry-Potter-and-the-Order-of-the-Phoenix-Full-Cast-Edition-Audiobook/B0F14P2632
2026-09-11,audible_us,best_sellers,30,Harry Potter and the Half-Blood Prince (Full-Cast Edition),J.K. Rowling,,,,4425,B0F14KKPH6,https://www.audible.com/pd/Harry-Potter-and-the-Half-Blood-Prince-Full-Cast-Edition-Audiobook/B0F14KKPH6
2026-09-11,audible_us,best_sellers,31,A Court of Thorns and Roses,Sarah J. Maas,,,,79402,B00WRHY15Y,https://www.audible.com/pd/A-Court-of-Thorns-and-Roses-Audiobook/B00WRHY15Y
2026-09-11,audible_us,best_sellers,32,Queen of Shadows,Sarah J. Maas,,,,22335,B012BTUEVC,https://www.audible.com/pd/Queen-of-Shadows-Audiobook/B012BTUEVC
2026-09-11,audible_us,best_sellers,33,The Knave and the Moon,Rachel Gillig,,,,369,B0FTMVDL29,https://www.audible.com/pd/The-Knave-and-the-Moon-Audiobook/B0FTMVDL29
2026-09-11,audible_us,best_sellers,34,The Poison Daughter,Sheila Masterson,,,,1341,B0GTNF8NDP,https://www.audible.com/ac/The-Poison-Daughter-Audiobook/B0GTNF8NDP
2026-09-11,audible_us,best_sellers,35,Stop Letting Everything Affect You,Daniel Chidiac,,,,3253,B0FJPBJP4Y,https://www.audible.com/pd/Stop-Letting-Everything-Affect-You-Audiobook/B0FJPBJP4Y
2026-09-11,audible_us,best_sellers,36,Red Rising,Pierce Brown,,,,81464,B00I2VWW5U,https://www.audible.com/pd/Red-Rising-Audiobook/B00I2VWW5U
2026-09-11,audible_us,best_sellers,37,How to Eat an Elephant,Sarah Longwell,,,,35,B0GR8R1XZ2,https://www.audible.com/pd/How-to-Eat-an-Elephant-Audiobook/B0GR8R1XZ2
2026-09-11,audible_us,best_sellers,38,This Is Me,Hayden Panettiere,,,,2529,B0G7LPZDHX,https://www.audible.com/pd/This-Is-Me-Audiobook/B0G7LPZDHX
2026-09-11,audible_us,best_sellers,39,Unchained,Sean Oswald,,,,26,B0GNCJTJTK,https://www.audible.com/pd/Unchained-Audiobook/B0GNCJTJTK
2026-09-11,audible_us,best_sellers,40,The Song of Achilles,Madeline Miller,,,,42093,B007EZKMP2,https://www.audible.com/pd/The-Song-of-Achilles-Audiobook/B007EZKMP2
2026-09-11,audible_us,best_sellers,41,Empire of Storms,Sarah J. Maas,,,,34023,B01KIQVHL6,https://www.audible.com/pd/Empire-of-Storms-Audiobook/B01KIQVHL6
2026-09-11,audible_us,best_sellers,42,The Pirate Queen,Ariel Lawhon,,,,4,B0GGMXVF99,https://www.audible.com/pd/The-Pirate-Queen-Audiobook/B0GGMXVF99
2026-09-11,audible_us,best_sellers,43,Atomic Habits,James Clear,,,,149087,,https://www.audible.com/pd/Atomic-Habits-Audiobook/1524779261
2026-09-11,audible_us,best_sellers,44,House of Earth and Blood,Sarah J. Maas,,,,42635,B082YHZPTY,https://www.audible.com/pd/House-of-Earth-and-Blood-Audiobook/B082YHZPTY
2026-09-11,audible_us,best_sellers,45,Throne of Glass,Sarah J. Maas,,,,29503,,https://www.audible.com/pd/Throne-of-Glass-Audiobook/1547607548
2026-09-11,audible_us,best_sellers,46,Magic Hour,Kristin Hannah,,,,16388,,https://www.audible.com/pd/Magic-Hour-Audiobook/1713592185
2026-09-11,audible_us,best_sellers,47,Kingdom of Ash,Sarah J. Maas,,,,42529,B07J682QY2,https://www.audible.com/pd/Kingdom-of-Ash-Audiobook/B07J682QY2
