date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-09-05,yes24,general_best,1,"세네카, 오늘을 빼앗기고 있는 당신에게",루키우스 안나이우스 세네카 저/ 하와이 대저택 편역,논픽션,,8.4,,192474512,https://www.yes24.com/product/goods/192474512
2026-09-05,yes24,general_best,2,오뒷세이아,호메로스 저/ 김헌 역,을유문화사,,9.9,,194511329,https://www.yes24.com/product/goods/194511329
2026-09-05,yes24,general_best,3,그랬다고 적었다,김애란 저,문학동네,,9.7,,195042981,https://www.yes24.com/product/goods/195042981
2026-09-05,yes24,general_best,4,오디세이아,호메로스 저/ 페테르 파울 루벤스 그림/ 박문재 역,현대지성,,9.7,,145242086,https://www.yes24.com/product/goods/145242086
2026-09-05,yes24,general_best,5,싯다르타,헤르만 헤세 저/ 박병덕 역,민음사,,9.5,,257435,https://www.yes24.com/product/goods/257435
2026-09-05,yes24,general_best,6,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.7,,161401496,https://www.yes24.com/product/goods/161401496
2026-09-05,yes24,general_best,7,서리꽃 세트,조정래 저,해냄,,9.4,,195252787,https://www.yes24.com/product/goods/195252787
2026-09-05,yes24,general_best,8,처음 읽는 그리스 로마 신화 15,최설희 글/ 한현동 그림/ 정수영 편,미래엔아이세움,,10.0,,195224858,https://www.yes24.com/product/goods/195224858
2026-09-05,yes24,general_best,9,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,,9.9,,167466420,https://www.yes24.com/product/goods/167466420
2026-09-05,yes24,general_best,10,모순,양귀자 저,쓰다,,9.6,,8759796,https://www.yes24.com/product/goods/8759796
2026-09-05,yes24,general_best,11,수족관,유래혁 저,포스터샵,,9.0,,124235834,https://www.yes24.com/product/goods/124235834
2026-09-05,yes24,general_best,12,찌니주의보,정지아 저,창비,,9.9,,195026262,https://www.yes24.com/product/goods/195026262
