date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-09-06,aladin,ebook_best,1,감쪽같은 수정 테이프 무소음 (총3m),,,,,,393513013,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393513013
2026-09-06,aladin,ebook_best,2,노트색,,,,,,393512884,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393512884
2026-09-06,aladin,ebook_best,3,본투리드 책 펼침 고정 집게,,,,,,362493903,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362493903
2026-09-06,aladin,ebook_best,4,그레이,,,,,,353046024,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353046024
2026-09-06,aladin,ebook_best,5,네이비,,,,,,353046258,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353046258
2026-09-06,aladin,ebook_best,6,연베이지,,,,,,362493493,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362493493
2026-09-06,aladin,ebook_best,7,[NHM x 알라딘] 종이 책갈피 세트,,,,,,393320769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320769
2026-09-06,aladin,ebook_best,8,"꽃과 새 세밀화 Botanical, Ornithological Artists",,,,,,393320930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320930
2026-09-06,aladin,ebook_best,9,영국의 과일 도감 Pomona Britannica,,,,,,393320872,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320872
2026-09-06,aladin,ebook_best,10,호주의 대산호초 The Great Barrier Reef of Australia,,,,,,393320991,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320991
2026-09-06,aladin,ebook_best,11,본투리드 초저점도 3색 볼펜 0.7mm,,,,,,312244903,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244903
2026-09-06,aladin,ebook_best,12,제인 오스틴 민트 블루(1자루),,,,,,312244981,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244981
2026-09-06,aladin,ebook_best,13,민트 블루+그레이,,,,,,317938117,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317938117
2026-09-06,aladin,ebook_best,14,이야기가 열리는 택배칼,,,,,,394578654,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578654
2026-09-06,aladin,ebook_best,15,금도끼 은도끼,,,,,,394579355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579355
2026-09-06,aladin,ebook_best,16,별주부전,,,,,,394578769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578769
2026-09-06,aladin,ebook_best,17,콩쥐 팥쥐,,,,,,394579464,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579464
2026-09-06,aladin,ebook_best,18,해님달님,,,,,,394578930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578930
2026-09-06,aladin,ebook_best,19,동아제약 박맛젤 오리지날 50g,,,,,,338012902,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338012902
2026-09-06,aladin,ebook_best,20,바른 자세를 위한 인형,,,,,,387308619,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387308619
2026-09-06,aladin,ebook_best,21,검정 고양이,,,,,,398827902,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398827902
2026-09-06,aladin,ebook_best,22,우드 선반 북트롤리,,,,,,381958181,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=381958181
2026-09-06,aladin,ebook_best,23,화이트,,,,,,395200925,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395200925
2026-09-06,aladin,ebook_best,24,튀어나오지 않는 스티키 북마크,,,,,,316087015,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316087015
2026-09-06,aladin,ebook_best,25,그린 180매,,,,,,306153153,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306153153
2026-09-06,aladin,ebook_best,26,레드 180매,,,,,,306152777,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306152777
2026-09-06,aladin,ebook_best,27,옐로우 180매,,,,,,316086780,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316086780
