date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-06-16,yes24,ebook_best,1,내면 근력,짐 머피 저/ 지여울 역,윌북(willbook),,9.6,,187571975,https://www.yes24.com/product/goods/187571975
2026-06-16,yes24,ebook_best,2,[단독] 2026 시험왕 이형재 행정학 지방9급 대비 기출변형과 신유형 형제모의고사,이형재 저,순도북스,,10.0,,188936973,https://www.yes24.com/product/goods/188936973
2026-06-16,yes24,ebook_best,3,안녕이라 그랬어,김애란 저,문학동네,,9.6,,147709913,https://www.yes24.com/product/goods/147709913
2026-06-16,yes24,ebook_best,4,주식 투자를 잘한다는 것,육과장 저,노티스,,9.8,,188705156,https://www.yes24.com/product/goods/188705156
2026-06-16,yes24,ebook_best,5,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101619655,https://www.yes24.com/product/goods/101619655
2026-06-16,yes24,ebook_best,6,싯다르타 - 세계문학전집 58,헤르만 헤세 저,민음사,,9.5,,11932323,https://www.yes24.com/product/goods/11932323
2026-06-16,yes24,ebook_best,7,최소한의 세계사,이다지 저,프런트페이지,,9.9,,191539515,https://www.yes24.com/product/goods/191539515
2026-06-16,yes24,ebook_best,8,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.7,,177150859,https://www.yes24.com/product/goods/177150859
2026-06-16,yes24,ebook_best,9,돈의 심리학 (50만 부 기념 뉴 에디션),모건 하우절 저/ 이지연 역,인플루엔셜,,9.4,,174055588,https://www.yes24.com/product/goods/174055588
2026-06-16,yes24,ebook_best,10,말하지 않고 말하기,김정운 저,21세기북스,,9.9,,190842017,https://www.yes24.com/product/goods/190842017
2026-06-16,yes24,ebook_best,11,EBS 라디오 입이 트이는 영어 2026년 6월호,이현석 저,동아출판,,10.0,,189854344,https://www.yes24.com/product/goods/189854344
2026-06-16,yes24,ebook_best,12,이향인,라미 카민스키 저/ 최지숙 역,21세기북스,,9.7,,188936919,https://www.yes24.com/product/goods/188936919
2026-06-16,yes24,ebook_best,13,자기 개발의 정석 - 오늘의 젊은 작가 10,임성순 저,민음사,,8.9,,27846316,https://www.yes24.com/product/goods/27846316
2026-06-16,yes24,ebook_best,14,완벽한 원시인,자청 저,필로틱,,9.3,,182798136,https://www.yes24.com/product/goods/182798136
2026-06-16,yes24,ebook_best,15,우월한 열등감,알프레드 아들러 저/ 김경일 역,저녁달,,9.9,,191480945,https://www.yes24.com/product/goods/191480945
2026-06-16,yes24,ebook_best,16,인생을 위한 최소한의 생각,"신영준 , 고영성 저",상상스퀘어,,9.4,,180332361,https://www.yes24.com/product/goods/180332361
2026-06-16,yes24,ebook_best,17,괴테는 모든 것을 말했다,스즈키 유이 저/ 이지수 역,리프,,8.8,,166468148,https://www.yes24.com/product/goods/166468148
2026-06-16,yes24,ebook_best,18,노르웨이의 숲,무라카미 하루키 저/ 양억관 역,민음사,,9.2,,73782100,https://www.yes24.com/product/goods/73782100
2026-06-16,yes24,ebook_best,19,[단독] 인공지능 시대 대학 글쓰기,"김남규 , 김진희 , 김형규 , 박재연 , 석형락 , 이병훈 , 이숙희 , 이재원 , 이재황 , 이현석 , 정홍섭 , 최고원 , 최용찬 저",도서출판 역락,,12,,176908205,https://www.yes24.com/product/goods/176908205
2026-06-16,yes24,ebook_best,20,김재우의 기본 동사 100,김재우 저,상상스퀘어,,9.7,,168457435,https://www.yes24.com/product/goods/168457435
2026-06-16,yes24,ebook_best,21,백지 앞에서,최은영 저,문학동네,,9.6,,189408690,https://www.yes24.com/product/goods/189408690
2026-06-16,yes24,ebook_best,22,오늘도 숨을 고르는 중입니다,윤미 강사 저,작가와,,10.0,,191857946,https://www.yes24.com/product/goods/191857946
