date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-06-15,kyobo,ebook_best,1,새창보기 아이콘새창보기,,,,,,S000220119415,https://product.kyobobook.co.kr/detail/S000220119415
2026-06-15,kyobo,ebook_best,2,새창보기 아이콘새창보기,,,,,,S000219732915,https://product.kyobobook.co.kr/detail/S000219732915
2026-06-15,kyobo,ebook_best,3,새창보기 아이콘새창보기,,,,,,S000219790863,https://product.kyobobook.co.kr/detail/S000219790863
2026-06-15,kyobo,ebook_best,4,새창보기 아이콘새창보기,,,,,,S000216796615,https://product.kyobobook.co.kr/detail/S000216796615
2026-06-15,kyobo,ebook_best,5,새창보기 아이콘새창보기,,,,,,S000000620195,https://product.kyobobook.co.kr/detail/S000000620195
2026-06-15,kyobo,ebook_best,6,새창보기 아이콘새창보기,,,,,,S000220153325,https://product.kyobobook.co.kr/detail/S000220153325
2026-06-15,kyobo,ebook_best,7,새창보기 아이콘새창보기,,,,,,S000220119843,https://product.kyobobook.co.kr/detail/S000220119843
2026-06-15,kyobo,ebook_best,8,새창보기 아이콘새창보기,,,,,,S000218278239,https://product.kyobobook.co.kr/detail/S000218278239
2026-06-15,kyobo,ebook_best,9,새창보기 아이콘새창보기,,,,,,S000000479333,https://product.kyobobook.co.kr/detail/S000000479333
2026-06-15,kyobo,ebook_best,10,새창보기 아이콘새창보기,,,,,,S000219513807,https://product.kyobobook.co.kr/detail/S000219513807
2026-06-15,kyobo,ebook_best,11,새창보기 아이콘새창보기,,,,,,S000219550327,https://product.kyobobook.co.kr/detail/S000219550327
2026-06-15,kyobo,ebook_best,12,새창보기 아이콘새창보기,,,,,,S000220097124,https://product.kyobobook.co.kr/detail/S000220097124
2026-06-15,kyobo,ebook_best,13,새창보기 아이콘새창보기,,,,,,S000220106343,https://product.kyobobook.co.kr/detail/S000220106343
2026-06-15,kyobo,ebook_best,14,새창보기 아이콘새창보기,,,,,,S000220119827,https://product.kyobobook.co.kr/detail/S000220119827
2026-06-15,kyobo,ebook_best,15,새창보기 아이콘새창보기,,,,,,S000220211727,https://product.kyobobook.co.kr/detail/S000220211727
2026-06-15,kyobo,ebook_best,16,새창보기 아이콘새창보기,,,,,,S000000828225,https://product.kyobobook.co.kr/detail/S000000828225
2026-06-15,kyobo,ebook_best,17,새창보기 아이콘새창보기,,,,,,S000001632467,https://product.kyobobook.co.kr/detail/S000001632467
2026-06-15,kyobo,ebook_best,18,새창보기 아이콘새창보기,,,,,,S000220225263,https://product.kyobobook.co.kr/detail/S000220225263
2026-06-15,kyobo,ebook_best,19,새창보기 아이콘새창보기,,,,,,S000220225222,https://product.kyobobook.co.kr/detail/S000220225222
2026-06-15,kyobo,ebook_best,20,새창보기 아이콘새창보기,,,,,,S000219862150,https://product.kyobobook.co.kr/detail/S000219862150
