date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-06-22,yes24,general_best,1,패밀리 레스토랑 가자. 下,와야마 야마 글그림/ 현승희 역,문학동네,,10.0,,192145622,https://www.yes24.com/product/goods/192145622
2026-06-22,yes24,general_best,2,굿 인사이드,베키 케네디 저/ 김영정 역,코리아닷컴(Korea.com),,10.0,,188940359,https://www.yes24.com/product/goods/188940359
2026-06-22,yes24,general_best,3,부의 갈림길,오건영 저,포레스트북스,,9.8,,190811719,https://www.yes24.com/product/goods/190811719
2026-06-22,yes24,general_best,4,나의 첫 번째 부동산 교과서,송희구 저,서삼독,,9.4,,190813759,https://www.yes24.com/product/goods/190813759
2026-06-22,yes24,general_best,5,사춘기 엄마의 오장육부,나민애 저,서교책방,,9.9,,186676818,https://www.yes24.com/product/goods/186676818
2026-06-22,yes24,general_best,6,원피스 ONE PIECE 114,오다 에이이치로 글그림,대원,,5,,192110011,https://www.yes24.com/product/goods/192110011
2026-06-22,yes24,general_best,7,내면 근력,짐 머피 저/ 지여울 역,윌북(willbook),,9.6,,183809488,https://www.yes24.com/product/goods/183809488
2026-06-22,yes24,general_best,8,안녕이라 그랬어,김애란 저,문학동네,,9.6,,147560984,https://www.yes24.com/product/goods/147560984
2026-06-22,yes24,general_best,9,슈퍼개미 이정윤의 성장주 집중 투자,이정윤 저,베가북스,,10.0,,191535368,https://www.yes24.com/product/goods/191535368
2026-06-22,yes24,general_best,10,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,,9.8,,167466420,https://www.yes24.com/product/goods/167466420
2026-06-22,yes24,general_best,11,품격 있는 대화를 위한 지식 브리핑,김진 저,북플레저,,8.1,,189116661,https://www.yes24.com/product/goods/189116661
2026-06-22,yes24,general_best,12,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.7,,161401496,https://www.yes24.com/product/goods/161401496
2026-06-22,yes24,general_best,13,박곰희 연금 부자 수업,박곰희 저,인플루엔셜,,9.7,,148032819,https://www.yes24.com/product/goods/148032819
2026-06-22,yes24,general_best,14,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101375755,https://www.yes24.com/product/goods/101375755
2026-06-22,yes24,general_best,15,모두가 자신의 무가치함과 싸우고 있다 대본집 세트,박해영 저,알에이치코리아(RHK),,61,,192022748,https://www.yes24.com/product/goods/192022748
2026-06-22,yes24,general_best,16,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,,9.9,,167466432,https://www.yes24.com/product/goods/167466432
