date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-03,yes24,ebook_best,1,EBS 라디오 입이 트이는 영어 2026년 7월호,이현석 저,동아출판,,10.0,,192669699,https://www.yes24.com/product/goods/192669699
2026-07-03,yes24,ebook_best,2,EBS 라디오 POWER ENGLISH 2026년 7월호,크리스틴 조 저,동아출판,,10.0,,192669701,https://www.yes24.com/product/goods/192669701
2026-07-03,yes24,ebook_best,3,"매일성경[개역개정] 2026년 7-8월호(시편 1-15편, 이사야 1-39장)",성서유니온 편집부,성서유니온,,10.0,,191190609,https://www.yes24.com/product/goods/191190609
2026-07-03,yes24,ebook_best,4,EBS 라디오 귀가 트이는 영어 2026년 7월호,이현석 저,동아출판,,10.0,,192669698,https://www.yes24.com/product/goods/192669698
2026-07-03,yes24,ebook_best,5,EBS 라디오 EASY ENGLISH 2026년 7월호,"이보영 , 남주철 공저",동아출판,,7,,192669702,https://www.yes24.com/product/goods/192669702
2026-07-03,yes24,ebook_best,6,부의 갈림길,오건영 저,포레스트북스,,9.9,,192552274,https://www.yes24.com/product/goods/192552274
2026-07-03,yes24,ebook_best,7,2026 에듀윌 SKCT 통합 기본서,에듀윌 취업연구소 편저,에듀윌,,10.0,,182958763,https://www.yes24.com/product/goods/182958763
2026-07-03,yes24,ebook_best,8,EBS 라디오 EASY WRITING 2026년 7월호,마스터유진 저,동아출판,,8.0,,192669697,https://www.yes24.com/product/goods/192669697
2026-07-03,yes24,ebook_best,9,신 퇴마록 신세편 1,이우혁 저,반타,,8.5,,192498124,https://www.yes24.com/product/goods/192498124
2026-07-03,yes24,ebook_best,10,싯다르타 - 세계문학전집 58,헤르만 헤세 저,민음사,,9.5,,11932323,https://www.yes24.com/product/goods/11932323
2026-07-03,yes24,ebook_best,11,"매일성경 순 2026년 7-8월호(시편 1-15편, 이사야 1-39장)",성서유니온 편집부,성서유니온,,10.0,,191190626,https://www.yes24.com/product/goods/191190626
2026-07-03,yes24,ebook_best,12,내면 근력,짐 머피 저/ 지여울 역,윌북(willbook),,9.4,,187571975,https://www.yes24.com/product/goods/187571975
2026-07-03,yes24,ebook_best,13,2026 해커스 SKCT SK그룹 종합역량검사 통합 기본서 최신기출유형+실전모의고사,해커스 SKCT 취업교육연구소 저,해커스잡,,10.0,,182806642,https://www.yes24.com/product/goods/182806642
2026-07-03,yes24,ebook_best,14,신 퇴마록 신세편 2,이우혁 저,반타,,7.2,,192498122,https://www.yes24.com/product/goods/192498122
2026-07-03,yes24,ebook_best,15,2026 렛유인 온라인 SKCT SK그룹 종합역량검사 독학단기완성 통합기본서,"주영훈 , 렛유인연구소 , 박은숙 , 송정원 , 최윤지 저",렛유인,,10.0,,179603237,https://www.yes24.com/product/goods/179603237
2026-07-03,yes24,ebook_best,16,주도주 사이클 절대 법칙,한규범 저,부키,,9.9,,189850890,https://www.yes24.com/product/goods/189850890
2026-07-03,yes24,ebook_best,17,[단독] 인공지능 시대 대학 글쓰기,"김남규 , 김진희 , 김형규 , 박재연 , 석형락 , 이병훈 , 이숙희 , 이재원 , 이재황 , 이현석 , 정홍섭 , 최고원 , 최용찬 저",도서출판 역락,,12,,176908205,https://www.yes24.com/product/goods/176908205
2026-07-03,yes24,ebook_best,18,EBS 라디오 초급 일본어 2026년 7월호,이은미 저,동아출판,,6,,192669695,https://www.yes24.com/product/goods/192669695
2026-07-03,yes24,ebook_best,19,신 퇴마록 신세편 3,이우혁 저,반타,,7.0,,192498123,https://www.yes24.com/product/goods/192498123
2026-07-03,yes24,ebook_best,20,EBS 라디오 중급 중국어 2026년 7월호,홍상욱 저,동아출판,,10.0,,192669692,https://www.yes24.com/product/goods/192669692
2026-07-03,yes24,ebook_best,21,EBS 라디오 중급 일본어 2026년 7월호,원미령 저,동아출판,,10.0,,192669694,https://www.yes24.com/product/goods/192669694
2026-07-03,yes24,ebook_best,22,코스모스,칼 에드워드 세이건 저,사이언스북스,,9.6,,38003831,https://www.yes24.com/product/goods/38003831
2026-07-03,yes24,ebook_best,23,안녕이라 그랬어,김애란 저,문학동네,,9.6,,147709913,https://www.yes24.com/product/goods/147709913
2026-07-03,yes24,ebook_best,24,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101619655,https://www.yes24.com/product/goods/101619655
2026-07-03,yes24,ebook_best,25,"묵상과 설교 2026년 7-8월호(시편 1-15편, 이사야 1-39장)",성서유니온 편집부 저자 저,성서유니온,,15,,192116814,https://www.yes24.com/product/goods/192116814
2026-07-03,yes24,ebook_best,26,MVP Vol.2 - 엠브이피 보카2(개정판),김영 편입 컨텐츠평가연구소 편저,김앤북,,10.0,,174330793,https://www.yes24.com/product/goods/174330793
2026-07-03,yes24,ebook_best,27,[세트] 라오어의 미국주식 무한매수법 + 밸류 리밸런싱 (총 2권),라오어 저,알키,,10.0,,150172767,https://www.yes24.com/product/goods/150172767
2026-07-03,yes24,ebook_best,28,EBS 라디오 초급 중국어 2026년 7월호,성구현 저,동아출판,,6,,192669693,https://www.yes24.com/product/goods/192669693
2026-07-03,yes24,ebook_best,29,주식 투자를 잘한다는 것,육과장 저,노티스,,9.8,,188705156,https://www.yes24.com/product/goods/188705156
2026-07-03,yes24,ebook_best,30,돈의 심리학 (50만 부 기념 뉴 에디션),모건 하우절 저/ 이지연 역,인플루엔셜,,9.4,,174055588,https://www.yes24.com/product/goods/174055588
2026-07-03,yes24,ebook_best,31,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.7,,177150859,https://www.yes24.com/product/goods/177150859
2026-07-03,yes24,ebook_best,32,그날 이후 내 삶은 달라졌다,"캐나다부자엄마 , 사랑해나 , 선경지명 , 뚜루 , 위드웬디 , 혜윰이스트 , 캄스 , 초인K , 바넘 , 마이진e , 에듀제니 ,",작가와,,9.8,,192882395,https://www.yes24.com/product/goods/192882395
2026-07-03,yes24,ebook_best,33,시간의 감촉,은희경 저,문학동네,,9.6,,192315654,https://www.yes24.com/product/goods/192315654
2026-07-03,yes24,ebook_best,34,괴테는 모든 것을 말했다,스즈키 유이 저/ 이지수 역,리프,,8.7,,166468148,https://www.yes24.com/product/goods/166468148
2026-07-03,yes24,ebook_best,35,EBS 라디오 START ENGLISH 2026년 7월호,"케일린 신 , 잭 바든 공저",동아출판,,7,,192669696,https://www.yes24.com/product/goods/192669696
2026-07-03,yes24,ebook_best,36,이지패스 2026 ADsP 데이터분석 준전문가 (수험서 앱 제공),"전용문 , 박현민 저",위키북스,,9.9,,168559417,https://www.yes24.com/product/goods/168559417
2026-07-03,yes24,ebook_best,37,브람스를 좋아하세요… - 세계문학전집 179,프랑수아즈 사강 저/ 김남주 역,민음사,,9.1,,61791527,https://www.yes24.com/product/goods/61791527
2026-07-03,yes24,ebook_best,38,혼모노,성해나 저,창비,,9.1,,176969550,https://www.yes24.com/product/goods/176969550
2026-07-03,yes24,ebook_best,39,노르웨이의 숲,무라카미 하루키 저/ 양억관 역,민음사,,9.2,,73782100,https://www.yes24.com/product/goods/73782100
2026-07-03,yes24,ebook_best,40,렛유인 한권으로 끝내는 전공·직무 면접 반도체 기출편 최신판,"여인석 , 유제규 , 공지훈 , 렛유인연구소 저",렛유인,,10.0,,122853937,https://www.yes24.com/product/goods/122853937
2026-07-03,yes24,ebook_best,41,주식 투자의 그릇,후지모토 시게루 저/ 박선영 역,다산북스,,9.5,,192475565,https://www.yes24.com/product/goods/192475565
2026-07-03,yes24,ebook_best,42,달리기를 말할 때 내가 하고 싶은 이야기,무라카미 하루키 저/ 임홍빈 역,문학사상,,9.3,,122168926,https://www.yes24.com/product/goods/122168926
2026-07-03,yes24,ebook_best,43,급류,정대건 저,민음사,,8.7,,118058461,https://www.yes24.com/product/goods/118058461
2026-07-03,yes24,ebook_best,44,제미나이 주식투자,조성호 저,길벗,,9.5,,191888875,https://www.yes24.com/product/goods/191888875
2026-07-03,yes24,ebook_best,45,이향인,라미 카민스키 저/ 최지숙 역,21세기북스,,9.7,,188936919,https://www.yes24.com/product/goods/188936919
2026-07-03,yes24,ebook_best,46,2026 시대에듀 사이다 모의고사 롯데그룹 L-TAB 온라인 직무적합진단,SDC 편저,시대고시기획 시대교육,,10.0,,167780849,https://www.yes24.com/product/goods/167780849
2026-07-03,yes24,ebook_best,47,절창 切創,구병모 저,문학동네,,9.1,,154212704,https://www.yes24.com/product/goods/154212704
2026-07-03,yes24,ebook_best,48,체호프 단편선 - 세계문학전집 070,안톤 파블로비치 체호프 저,민음사,,9.5,,7889308,https://www.yes24.com/product/goods/7889308
2026-07-03,yes24,ebook_best,49,이방인 - 세계문학전집 266,알베르 까뮈 저/ 김화영 역,민음사,,9.3,,7290412,https://www.yes24.com/product/goods/7290412
2026-07-03,yes24,ebook_best,50,하네스 엔지니어링 with 클로드 코드,황민호 저,한빛미디어,,9.4,,191882989,https://www.yes24.com/product/goods/191882989
2026-07-03,yes24,ebook_best,51,"청소년 매일성경 2026년 7-8월호(시편 1-15편, 이사야 1-39장)",성서유니온 편집부,성서유니온,,10.0,,191190623,https://www.yes24.com/product/goods/191190623
2026-07-03,yes24,ebook_best,52,이기적 유전자 (40주년 기념판),"리처드 도킨스 저/ 홍영남 , 이상임 역",을유문화사,,9.2,,69642225,https://www.yes24.com/product/goods/69642225
2026-07-03,yes24,ebook_best,53,"AI, 신의 탄생 인간의 종말","엘리에저 유드코스키 , 네이트 소아레스 저/ 고영훈 역",상상스퀘어,,9.7,,184692277,https://www.yes24.com/product/goods/184692277
2026-07-03,yes24,ebook_best,54,최소한의 세계사,이다지 저,프런트페이지,,9.9,,191539515,https://www.yes24.com/product/goods/191539515
2026-07-03,yes24,ebook_best,55,[세트] 눈물을 마시는 새 (총4권),이영도 저,황금가지,,10.0,,118841035,https://www.yes24.com/product/goods/118841035
2026-07-03,yes24,ebook_best,56,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클 저/ 이시형 역,청아출판사,,9.5,,91182572,https://www.yes24.com/product/goods/91182572
2026-07-03,yes24,ebook_best,57,사랑의 기술,에리히 프롬 저/ 강주헌 역,문예출판사,,13,,192991625,https://www.yes24.com/product/goods/192991625
2026-07-03,yes24,ebook_best,58,달러구트 꿈 백화점 0,이미예 저,팩토리나인,,9.9,,192681802,https://www.yes24.com/product/goods/192681802
2026-07-03,yes24,ebook_best,59,[단독] 말은 운명을 데려온다,이하영 저,토네이도,,9.9,,191650685,https://www.yes24.com/product/goods/191650685
2026-07-03,yes24,ebook_best,60,비만록 : 나는 마운자로를 맞는 의사다,장형우 저,아침사과,,9.9,,191223109,https://www.yes24.com/product/goods/191223109
2026-07-03,yes24,ebook_best,61,1938 타이완 여행기,양솽쯔 저/ 김이삭 역,마티스블루,,9.6,,189669205,https://www.yes24.com/product/goods/189669205
2026-07-03,yes24,ebook_best,62,EBS 라디오 김대균 토익킹 2026년 7월호,김대균 저,동아출판,,10.0,,192669700,https://www.yes24.com/product/goods/192669700
2026-07-03,yes24,ebook_best,63,[단독] 반드시 돈이 되는 조선주 투자의 법칙,엄경아 저,21세기북스,,9.3,,192552275,https://www.yes24.com/product/goods/192552275
2026-07-03,yes24,ebook_best,64,성공 투자를 위한 최소한의 반도체 지식,무니 인사이트(박성문) 저,한국경제신문,,9.6,,192188855,https://www.yes24.com/product/goods/192188855
2026-07-03,yes24,ebook_best,65,나를 이기는 심리학,스티브 매그니스 저/ 이은경 역,상상스퀘어,,10.0,,191529399,https://www.yes24.com/product/goods/191529399
2026-07-03,yes24,ebook_best,66,혼자 공부하는 바이브 코딩 with 클로드 코드,조태호 저,한빛미디어,,9.9,,189631226,https://www.yes24.com/product/goods/189631226
2026-07-03,yes24,ebook_best,67,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/ 이재룡 역,민음사,,9.6,,185211849,https://www.yes24.com/product/goods/185211849
2026-07-03,yes24,ebook_best,68,악수도 없이 헤어졌다,피천득 저,민음사,,9.9,,176539566,https://www.yes24.com/product/goods/176539566
2026-07-03,yes24,ebook_best,69,2026 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사 (수리/추리),해커스 GSAT 취업교육연구소 저,해커스잡,,9.8,,173236210,https://www.yes24.com/product/goods/173236210
2026-07-03,yes24,ebook_best,70,김재우의 기본 동사 100,김재우 저,상상스퀘어,,9.7,,168457435,https://www.yes24.com/product/goods/168457435
2026-07-03,yes24,ebook_best,71,불안,알랭 드 보통 저/ 정영목 역,은행나무,,9.0,,147275101,https://www.yes24.com/product/goods/147275101
2026-07-03,yes24,ebook_best,72,구의 증명,최진영 저,은행나무,,8.8,,119456236,https://www.yes24.com/product/goods/119456236
2026-07-03,yes24,ebook_best,73,돈 때문에 불안하다는 착각,다우치 마나부 저/ 김정환 역,부키,,9.9,,192669686,https://www.yes24.com/product/goods/192669686
2026-07-03,yes24,ebook_best,74,김미경의 플러스 휴먼,김미경 저,어웨이크(AWAKE),,9.7,,192321558,https://www.yes24.com/product/goods/192321558
