date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-31,audible_us,best_sellers,1,The Calamity Club,Kathryn Stockett,,,,10988,B0FTBK545H,https://www.audible.com/pd/The-Calamity-Club-Audiobook/B0FTBK545H
2026-07-31,audible_us,best_sellers,2,Dungeon Crawler Carl,Matt Dinniman,,,,64631,B08V8B2CGV,https://www.audible.com/pd/Dungeon-Crawler-Carl-Audiobook/B08V8B2CGV
2026-07-31,audible_us,best_sellers,3,Carl's Doomsday Scenario,Matt Dinniman,,,,36944,B0934GTSGT,https://www.audible.com/pd/Carls-Doomsday-Scenario-Audiobook/B0934GTSGT
2026-07-31,audible_us,best_sellers,4,Theo of Golden,Allen Levi,,,,28202,B0FTT6KFKR,https://www.audible.com/pd/Theo-of-Golden-Audiobook/B0FTT6KFKR
2026-07-31,audible_us,best_sellers,5,The Dungeon Anarchist's Cookbook,Matt Dinniman,,,,35705,B094XCNV6G,https://www.audible.com/pd/The-Dungeon-Anarchists-Cookbook-Audiobook/B094XCNV6G
2026-07-31,audible_us,best_sellers,6,Yesteryear: A GMA Book Club Pick,Caro Claire Burke,,,,13365,B0FKV9JSWV,https://www.audible.com/pd/Yesteryear-A-GMA-Book-Club-Pick-Audiobook/B0FKV9JSWV
2026-07-31,audible_us,best_sellers,7,The Gate of the Feral Gods,Matt Dinniman,,,,29432,B09GCYRZRQ,https://www.audible.com/pd/The-Gate-of-the-Feral-Gods-Audiobook/B09GCYRZRQ
2026-07-31,audible_us,best_sellers,8,The Odyssey,Homer,,,,4800,B07GLN33S8,https://www.audible.com/pd/The-Odyssey-Audiobook/B07GLN33S8
2026-07-31,audible_us,best_sellers,9,The Butcher's Masquerade,Matt Dinniman,,,,32038,B09ZJ82C7Y,https://www.audible.com/pd/The-Butchers-Masquerade-Audiobook/B09ZJ82C7Y
2026-07-31,audible_us,best_sellers,10,Project Hail Mary,Andy Weir,,,,306201,B08G9PRS1K,https://www.audible.com/pd/Project-Hail-Mary-Audiobook/B08G9PRS1K
2026-07-31,audible_us,best_sellers,11,Mad Mabel,Sally Hepworth,,,,7498,B0F9M49CKG,https://www.audible.com/pd/Mad-Mabel-Audiobook/B0F9M49CKG
2026-07-31,audible_us,best_sellers,12,The Eye of the Bedlam Bride,Matt Dinniman,,,,22627,B0CDXWSS5D,https://www.audible.com/pd/The-Eye-of-the-Bedlam-Bride-Audiobook/B0CDXWSS5D
2026-07-31,audible_us,best_sellers,13,This Inevitable Ruin,Matt Dinniman,,,,29220,B0DK282SYV,https://www.audible.com/pd/This-Inevitable-Ruin-Audiobook/B0DK282SYV
2026-07-31,audible_us,best_sellers,14,A Parade of Horribles,Matt Dinniman,,,,24632,B0FXY6DVJS,https://www.audible.com/pd/A-Parade-of-Horribles-Audiobook/B0FXY6DVJS
2026-07-31,audible_us,best_sellers,15,Just for the Plot,Meghan Quinn,,,,123,B0H9YYPJ98,https://www.audible.com/pd/Just-for-the-Plot-Audiobook/B0H9YYPJ98
2026-07-31,audible_us,best_sellers,16,Whistler,Ann Patchett,,,,4545,B0FWG3S57F,https://www.audible.com/pd/Whistler-Audiobook/B0FWG3S57F
