date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-08,yes24,general_best,1,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,,9.8,,167466420,https://www.yes24.com/product/goods/167466420
2026-07-08,yes24,general_best,2,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,,9.9,,167466432,https://www.yes24.com/product/goods/167466432
2026-07-08,yes24,general_best,3,유럽 도시 기행 3,유시민 저,생각의길,,9.0,,193040623,https://www.yes24.com/product/goods/193040623
2026-07-08,yes24,general_best,4,"안녕, 피터팬",전경철 저,이야기장수,,10.0,,192491734,https://www.yes24.com/product/goods/192491734
2026-07-08,yes24,general_best,5,"2026 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성 저,이투스북,,9.9,,168393009,https://www.yes24.com/product/goods/168393009
2026-07-08,yes24,general_best,6,만화로 보는 5분 한국사,유요 글/ 미정 그림/ 신병주 감수,빅피시,,9.9,,189118620,https://www.yes24.com/product/goods/189118620
2026-07-08,yes24,general_best,7,내면 근력,짐 머피 저/ 지여울 역,윌북(willbook),,9.5,,183809488,https://www.yes24.com/product/goods/183809488
2026-07-08,yes24,general_best,8,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.8,,161401496,https://www.yes24.com/product/goods/161401496
2026-07-08,yes24,general_best,9,싯다르타,헤르만 헤세 저/ 박병덕 역,민음사,,9.5,,257435,https://www.yes24.com/product/goods/257435
2026-07-08,yes24,general_best,10,ETS 토익 정기시험 기출문제집 1000 Vol. 5 RC,ETS 저,YBM(와이비엠),,9.8,,168776448,https://www.yes24.com/product/goods/168776448
2026-07-08,yes24,general_best,11,신 퇴마록 신세편 1,이우혁 저,반타,,8.7,,192274286,https://www.yes24.com/product/goods/192274286
2026-07-08,yes24,general_best,12,ETS 토익 정기시험 기출문제집 1000 Vol. 5 LC,ETS 저,YBM(와이비엠),,9.9,,168776455,https://www.yes24.com/product/goods/168776455
2026-07-08,yes24,general_best,13,초등 한 문장 요약의 힘 1,"엄인정 , 신영서 저",가로책길,,10.0,,192468956,https://www.yes24.com/product/goods/192468956
2026-07-08,yes24,general_best,14,독서의 기술,고명환 저,라곰,,9.9,,192555379,https://www.yes24.com/product/goods/192555379
2026-07-08,yes24,general_best,15,신 퇴마록 신세편 2,이우혁 저,반타,,7.3,,192274297,https://www.yes24.com/product/goods/192274297
2026-07-08,yes24,general_best,16,신 퇴마록 신세편 3,이우혁 저,반타,,8.3,,192274404,https://www.yes24.com/product/goods/192274404
2026-07-08,yes24,general_best,17,류수영의 평생 레시피,류수영 저,세미콜론,,9.6,,148068039,https://www.yes24.com/product/goods/148068039
2026-07-08,yes24,general_best,18,굿 인사이드,베키 케네디 저/ 김영정 역,코리아닷컴(Korea.com),,10.0,,188940359,https://www.yes24.com/product/goods/188940359
2026-07-08,yes24,general_best,19,무염·저염 하나로 끝내는 베이스 유아식,애플랜 저,길벗,,10.0,,192871455,https://www.yes24.com/product/goods/192871455
2026-07-08,yes24,general_best,20,안녕이라 그랬어 (집 에디션),김애란 저,문학동네,,9.6,,147560984,https://www.yes24.com/product/goods/147560984
2026-07-08,yes24,general_best,21,코스모스,칼 에드워드 세이건 저/ 홍승수 역,사이언스북스,,9.6,,2312211,https://www.yes24.com/product/goods/2312211
2026-07-08,yes24,general_best,22,부의 갈림길,오건영 저,포레스트북스,,9.9,,190811719,https://www.yes24.com/product/goods/190811719
2026-07-08,yes24,general_best,23,나의 첫 번째 부동산 교과서,송희구 저,서삼독,,9.3,,190813759,https://www.yes24.com/product/goods/190813759
2026-07-08,yes24,general_best,24,"세네카, 오늘을 빼앗기고 있는 당신에게",루키우스 안나이우스 세네카 저/ 하와이 대저택 편역,논픽션,,10.0,,192474512,https://www.yes24.com/product/goods/192474512
2026-07-08,yes24,general_best,25,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,,9.6,,67362730,https://www.yes24.com/product/goods/67362730
2026-07-08,yes24,general_best,26,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101375755,https://www.yes24.com/product/goods/101375755
