date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-06,audible_us,best_sellers,1,Dungeon Crawler Carl,Matt Dinniman,,,,61624,B08V8B2CGV,https://www.audible.com/pd/Dungeon-Crawler-Carl-Audiobook/B08V8B2CGV
2026-07-06,audible_us,best_sellers,2,The Calamity Club,Kathryn Stockett,,,,5467,B0FTBK545H,https://www.audible.com/pd/The-Calamity-Club-Audiobook/B0FTBK545H
2026-07-06,audible_us,best_sellers,3,Regime Change,Maggie Haberman,,,,589,B0GW7H3MNW,https://www.audible.com/pd/Regime-Change-Audiobook/B0GW7H3MNW
2026-07-06,audible_us,best_sellers,4,Yesteryear: A GMA Book Club Pick,Caro Claire Burke,,,,10089,B0FKV9JSWV,https://www.audible.com/pd/Yesteryear-A-GMA-Book-Club-Pick-Audiobook/B0FKV9JSWV
2026-07-06,audible_us,best_sellers,5,Carl's Doomsday Scenario,Matt Dinniman,,,,35434,B0934GTSGT,https://www.audible.com/pd/Carls-Doomsday-Scenario-Audiobook/B0934GTSGT
2026-07-06,audible_us,best_sellers,6,Project Hail Mary,Andy Weir,,,,301048,B08G9PRS1K,https://www.audible.com/pd/Project-Hail-Mary-Audiobook/B08G9PRS1K
2026-07-06,audible_us,best_sellers,7,Theo of Golden,Allen Levi,,,,25007,B0FTT6KFKR,https://www.audible.com/pd/Theo-of-Golden-Audiobook/B0FTT6KFKR
2026-07-06,audible_us,best_sellers,8,The Dungeon Anarchist's Cookbook,Matt Dinniman,,,,34398,B094XCNV6G,https://www.audible.com/pd/The-Dungeon-Anarchists-Cookbook-Audiobook/B094XCNV6G
2026-07-06,audible_us,best_sellers,9,The Gate of the Feral Gods,Matt Dinniman,,,,28367,B09GCYRZRQ,https://www.audible.com/pd/The-Gate-of-the-Feral-Gods-Audiobook/B09GCYRZRQ
2026-07-06,audible_us,best_sellers,10,Whistler,Ann Patchett,,,,2278,B0FWG3S57F,https://www.audible.com/pd/Whistler-Audiobook/B0FWG3S57F
2026-07-06,audible_us,best_sellers,11,The Butcher's Masquerade,Matt Dinniman,,,,30979,B09ZJ82C7Y,https://www.audible.com/pd/The-Butchers-Masquerade-Audiobook/B09ZJ82C7Y
2026-07-06,audible_us,best_sellers,12,A Parade of Horribles,Matt Dinniman,,,,21662,B0FXY6DVJS,https://www.audible.com/pd/A-Parade-of-Horribles-Audiobook/B0FXY6DVJS
2026-07-06,audible_us,best_sellers,13,The Eye of the Bedlam Bride,Matt Dinniman,,,,21789,B0CDXWSS5D,https://www.audible.com/pd/The-Eye-of-the-Bedlam-Bride-Audiobook/B0CDXWSS5D
2026-07-06,audible_us,best_sellers,14,Mad Mabel,Sally Hepworth,,,,4718,B0F9M49CKG,https://www.audible.com/pd/Mad-Mabel-Audiobook/B0F9M49CKG
2026-07-06,audible_us,best_sellers,15,This Inevitable Ruin,Matt Dinniman,,,,28495,B0DK282SYV,https://www.audible.com/pd/This-Inevitable-Ruin-Audiobook/B0DK282SYV
2026-07-06,audible_us,best_sellers,16,The Divorce,Freida McFadden,,,,4949,B0GL9NBTV4,https://www.audible.com/pd/The-Divorce-Audiobook/B0GL9NBTV4
2026-07-06,audible_us,best_sellers,17,Harry Potter and the Sorcerer’s Stone (Full-Cast Edition),J.K. Rowling,,,,15718,B0F14RPXHR,https://www.audible.com/pd/Harry-Potter-and-the-Sorcerers-Stone-Full-Cast-Edition-Audiobook/B0F14RPXHR
2026-07-06,audible_us,best_sellers,18,The Correspondent,Virginia Evans,,,,27236,B0DG3SGZYN,https://www.audible.com/pd/The-Correspondent-Audiobook/B0DG3SGZYN
2026-07-06,audible_us,best_sellers,19,The Let Them Theory,Mel Robbins,,,,28509,B0DFMX1RT8,https://www.audible.com/pd/The-Let-Them-Theory-Audiobook/B0DFMX1RT8
2026-07-06,audible_us,best_sellers,20,Harry Potter and the Deathly Hallows (Full-Cast Edition),J.K. Rowling,,,,4138,B0F14RVHWN,https://www.audible.com/pd/Harry-Potter-and-the-Deathly-Hallows-Full-Cast-Edition-Audiobook/B0F14RVHWN
2026-07-06,audible_us,best_sellers,21,Harry Potter and the Chamber of Secrets (Full-Cast Edition),J.K. Rowling,,,,6830,B0F154ZCSN,https://www.audible.com/pd/Harry-Potter-and-the-Chamber-of-Secrets-Full-Cast-Edition-Audiobook/B0F154ZCSN
2026-07-06,audible_us,best_sellers,22,Cancel Me If You Can,Dave Portnoy,,,,248,B0FXHQ85FY,https://www.audible.com/pd/Cancel-Me-If-You-Can-Audiobook/B0FXHQ85FY
2026-07-06,audible_us,best_sellers,23,Harry Potter and the Prisoner of Azkaban (Full-Cast Edition),J.K. Rowling,,,,5929,B0F14PK33J,https://www.audible.com/pd/Harry-Potter-and-the-Prisoner-of-Azkaban-Full-Cast-Edition-Audiobook/B0F14PK33J
2026-07-06,audible_us,best_sellers,24,Harry Potter and the Goblet of Fire (Full-Cast Edition),J.K. Rowling,,,,5250,B0F14PB6WN,https://www.audible.com/pd/Harry-Potter-and-the-Goblet-of-Fire-Full-Cast-Edition-Audiobook/B0F14PB6WN
2026-07-06,audible_us,best_sellers,25,Harry Potter and the Half-Blood Prince (Full-Cast Edition),J.K. Rowling,,,,3859,B0F14KKPH6,https://www.audible.com/pd/Harry-Potter-and-the-Half-Blood-Prince-Full-Cast-Edition-Audiobook/B0F14KKPH6
2026-07-06,audible_us,best_sellers,26,Harry Potter and the Order of the Phoenix (Full-Cast Edition),J.K. Rowling,,,,4492,B0F14P2632,https://www.audible.com/pd/Harry-Potter-and-the-Order-of-the-Phoenix-Full-Cast-Edition-Audiobook/B0F14P2632
2026-07-06,audible_us,best_sellers,27,The Deal,Elle Kennedy,,,,5550,B01496UFPA,https://www.audible.com/pd/The-Deal-Audiobook/B01496UFPA
2026-07-06,audible_us,best_sellers,28,Red Rising,Pierce Brown,,,,80534,B00I2VWW5U,https://www.audible.com/pd/Red-Rising-Audiobook/B00I2VWW5U
2026-07-06,audible_us,best_sellers,29,Dolly All the Time: A GMA Book Club Pick,Annabel Monaghan,,,,1591,B0FPGN9D2Y,https://www.audible.com/pd/Dolly-All-the-Time-Audiobook/B0FPGN9D2Y
2026-07-06,audible_us,best_sellers,30,The Mistake,Elle Kennedy,,,,4070,B01496V4NM,https://www.audible.com/pd/The-Mistake-Audiobook/B01496V4NM
2026-07-06,audible_us,best_sellers,31,Tempting Venom,Rina Kent,,,,684,B0H2758WWT,https://www.audible.com/pd/Tempting-Venom-Audiobook/B0H2758WWT
2026-07-06,audible_us,best_sellers,32,The Score,Elle Kennedy,,,,3565,B01LZIRXG8,https://www.audible.com/pd/The-Score-Audiobook/B01LZIRXG8
2026-07-06,audible_us,best_sellers,33,Stop Letting Everything Affect You,Daniel Chidiac,,,,2523,B0FJPBJP4Y,https://www.audible.com/pd/Stop-Letting-Everything-Affect-You-Audiobook/B0FJPBJP4Y
