date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-12,kyobo,general_best,1,새창보기 아이콘새창보기,,,,,,S000000620195,https://product.kyobobook.co.kr/detail/S000000620195
2026-07-12,kyobo,general_best,2,새창보기 아이콘새창보기,,,,,,S000218674965,https://product.kyobobook.co.kr/detail/S000218674965
2026-07-12,kyobo,general_best,3,새창보기 아이콘새창보기,,,,,,S000220338953,https://product.kyobobook.co.kr/detail/S000220338953
2026-07-12,kyobo,general_best,4,새창보기 아이콘새창보기,,,,,,S000003272018,https://product.kyobobook.co.kr/detail/S000003272018
2026-07-12,kyobo,general_best,5,새창보기 아이콘새창보기,,,,,,S000220340903,https://product.kyobobook.co.kr/detail/S000220340903
2026-07-12,kyobo,general_best,6,새창보기 아이콘새창보기,,,,,,S000218674985,https://product.kyobobook.co.kr/detail/S000218674985
2026-07-12,kyobo,general_best,7,새창보기 아이콘새창보기,,,,,,S000220279442,https://product.kyobobook.co.kr/detail/S000220279442
2026-07-12,kyobo,general_best,8,새창보기 아이콘새창보기,,,,,,S000220119415,https://product.kyobobook.co.kr/detail/S000220119415
2026-07-12,kyobo,general_best,9,새창보기 아이콘새창보기,,,,,,S000220429584,https://product.kyobobook.co.kr/detail/S000220429584
2026-07-12,kyobo,general_best,10,새창보기 아이콘새창보기,,,,,,S000001923905,https://product.kyobobook.co.kr/detail/S000001923905
2026-07-12,kyobo,general_best,11,새창보기 아이콘새창보기,,,,,,S000001020219,https://product.kyobobook.co.kr/detail/S000001020219
2026-07-12,kyobo,general_best,12,새창보기 아이콘새창보기,,,,,,S000211748790,https://product.kyobobook.co.kr/detail/S000211748790
2026-07-12,kyobo,general_best,13,새창보기 아이콘새창보기,,,,,,S000218781780,https://product.kyobobook.co.kr/detail/S000218781780
2026-07-12,kyobo,general_best,14,새창보기 아이콘새창보기,,,,,,S000218278239,https://product.kyobobook.co.kr/detail/S000218278239
2026-07-12,kyobo,general_best,15,새창보기 아이콘새창보기,,,,,,S000216796615,https://product.kyobobook.co.kr/detail/S000216796615
2026-07-12,kyobo,general_best,16,새창보기 아이콘새창보기,,,,,,S000218791163,https://product.kyobobook.co.kr/detail/S000218791163
2026-07-12,kyobo,general_best,17,새창보기 아이콘새창보기,,,,,,S000001632467,https://product.kyobobook.co.kr/detail/S000001632467
2026-07-12,kyobo,general_best,18,새창보기 아이콘새창보기,,,,,,S000219732915,https://product.kyobobook.co.kr/detail/S000219732915
2026-07-12,kyobo,general_best,19,새창보기 아이콘새창보기,,,,,,S000218736039,https://product.kyobobook.co.kr/detail/S000218736039
2026-07-12,kyobo,general_best,20,새창보기 아이콘새창보기,,,,,,S000000479333,https://product.kyobobook.co.kr/detail/S000000479333
