date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-07-28,audible_us,best_sellers,1,The Calamity Club,Kathryn Stockett,,,,10278,B0FTBK545H,https://www.audible.com/pd/The-Calamity-Club-Audiobook/B0FTBK545H
2026-07-28,audible_us,best_sellers,2,Dungeon Crawler Carl,Matt Dinniman,,,,64234,B08V8B2CGV,https://www.audible.com/pd/Dungeon-Crawler-Carl-Audiobook/B08V8B2CGV
2026-07-28,audible_us,best_sellers,3,The Odyssey,Homer,,,,4725,B07GLN33S8,https://www.audible.com/pd/The-Odyssey-Audiobook/B07GLN33S8
2026-07-28,audible_us,best_sellers,4,Theo of Golden,Allen Levi,,,,27810,B0FTT6KFKR,https://www.audible.com/pd/Theo-of-Golden-Audiobook/B0FTT6KFKR
2026-07-28,audible_us,best_sellers,5,Carl's Doomsday Scenario,Matt Dinniman,,,,36742,B0934GTSGT,https://www.audible.com/pd/Carls-Doomsday-Scenario-Audiobook/B0934GTSGT
2026-07-28,audible_us,best_sellers,6,Yesteryear: A GMA Book Club Pick,Caro Claire Burke,,,,12955,B0FKV9JSWV,https://www.audible.com/pd/Yesteryear-A-GMA-Book-Club-Pick-Audiobook/B0FKV9JSWV
2026-07-28,audible_us,best_sellers,7,The Dungeon Anarchist's Cookbook,Matt Dinniman,,,,35545,B094XCNV6G,https://www.audible.com/pd/The-Dungeon-Anarchists-Cookbook-Audiobook/B094XCNV6G
2026-07-28,audible_us,best_sellers,8,Project Hail Mary,Andy Weir,,,,305623,B08G9PRS1K,https://www.audible.com/pd/Project-Hail-Mary-Audiobook/B08G9PRS1K
2026-07-28,audible_us,best_sellers,9,The Gate of the Feral Gods,Matt Dinniman,,,,29292,B09GCYRZRQ,https://www.audible.com/pd/The-Gate-of-the-Feral-Gods-Audiobook/B09GCYRZRQ
2026-07-28,audible_us,best_sellers,10,Mad Mabel,Sally Hepworth,,,,7150,B0F9M49CKG,https://www.audible.com/pd/Mad-Mabel-Audiobook/B0F9M49CKG
2026-07-28,audible_us,best_sellers,11,The Butcher's Masquerade,Matt Dinniman,,,,31886,B09ZJ82C7Y,https://www.audible.com/pd/The-Butchers-Masquerade-Audiobook/B09ZJ82C7Y
2026-07-28,audible_us,best_sellers,12,The Eye of the Bedlam Bride,Matt Dinniman,,,,22526,B0CDXWSS5D,https://www.audible.com/pd/The-Eye-of-the-Bedlam-Bride-Audiobook/B0CDXWSS5D
2026-07-28,audible_us,best_sellers,13,A Parade of Horribles,Matt Dinniman,,,,24290,B0FXY6DVJS,https://www.audible.com/pd/A-Parade-of-Horribles-Audiobook/B0FXY6DVJS
2026-07-28,audible_us,best_sellers,14,This Inevitable Ruin,Matt Dinniman,,,,29114,B0DK282SYV,https://www.audible.com/pd/This-Inevitable-Ruin-Audiobook/B0DK282SYV
2026-07-28,audible_us,best_sellers,15,Whistler,Ann Patchett,,,,4265,B0FWG3S57F,https://www.audible.com/pd/Whistler-Audiobook/B0FWG3S57F
2026-07-28,audible_us,best_sellers,16,Harry Potter and the Sorcerer’s Stone (Full-Cast Edition),J.K. Rowling,,,,16184,B0F14RPXHR,https://www.audible.com/pd/Harry-Potter-and-the-Sorcerers-Stone-Full-Cast-Edition-Audiobook/B0F14RPXHR
2026-07-28,audible_us,best_sellers,17,The Let Them Theory,Mel Robbins,,,,28851,B0DFMX1RT8,https://www.audible.com/pd/The-Let-Them-Theory-Audiobook/B0DFMX1RT8
2026-07-28,audible_us,best_sellers,18,The Divorce,Freida McFadden,,,,6386,B0GL9NBTV4,https://www.audible.com/pd/The-Divorce-Audiobook/B0GL9NBTV4
2026-07-28,audible_us,best_sellers,19,The Correspondent,Virginia Evans,,,,28590,B0DG3SGZYN,https://www.audible.com/pd/The-Correspondent-Audiobook/B0DG3SGZYN
2026-07-28,audible_us,best_sellers,20,Regime Change,Maggie Haberman,,,,1742,B0GW7H3MNW,https://www.audible.com/pd/Regime-Change-Audiobook/B0GW7H3MNW
2026-07-28,audible_us,best_sellers,21,Harry Potter and the Chamber of Secrets (Full-Cast Edition),J.K. Rowling,,,,7118,B0F154ZCSN,https://www.audible.com/pd/Harry-Potter-and-the-Chamber-of-Secrets-Full-Cast-Edition-Audiobook/B0F154ZCSN
2026-07-28,audible_us,best_sellers,22,Harry Potter and the Deathly Hallows (Full-Cast Edition),J.K. Rowling,,,,4822,B0F14RVHWN,https://www.audible.com/pd/Harry-Potter-and-the-Deathly-Hallows-Full-Cast-Edition-Audiobook/B0F14RVHWN
2026-07-28,audible_us,best_sellers,23,Harry Potter and the Prisoner of Azkaban (Full-Cast Edition),J.K. Rowling,,,,6179,B0F14PK33J,https://www.audible.com/pd/Harry-Potter-and-the-Prisoner-of-Azkaban-Full-Cast-Edition-Audiobook/B0F14PK33J
2026-07-28,audible_us,best_sellers,24,Harry Potter and the Goblet of Fire (Full-Cast Edition),J.K. Rowling,,,,5495,B0F14PB6WN,https://www.audible.com/pd/Harry-Potter-and-the-Goblet-of-Fire-Full-Cast-Edition-Audiobook/B0F14PB6WN
2026-07-28,audible_us,best_sellers,25,Harry Potter and the Half-Blood Prince (Full-Cast Edition),J.K. Rowling,,,,4070,B0F14KKPH6,https://www.audible.com/pd/Harry-Potter-and-the-Half-Blood-Prince-Full-Cast-Edition-Audiobook/B0F14KKPH6
2026-07-28,audible_us,best_sellers,26,Harry Potter and the Order of the Phoenix (Full-Cast Edition),J.K. Rowling,,,,4719,B0F14P2632,https://www.audible.com/pd/Harry-Potter-and-the-Order-of-the-Phoenix-Full-Cast-Edition-Audiobook/B0F14P2632
2026-07-28,audible_us,best_sellers,27,Red Rising,Pierce Brown,,,,80879,B00I2VWW5U,https://www.audible.com/pd/Red-Rising-Audiobook/B00I2VWW5U
2026-07-28,audible_us,best_sellers,28,Circe,Madeline Miller,,,,58627,B0794BXZBF,https://www.audible.com/pd/Circe-Audiobook/B0794BXZBF
2026-07-28,audible_us,best_sellers,29,The Odyssey,Homer,,,,4010,B002UZMUZG,https://www.audible.com/pd/The-Odyssey-Audiobook/B002UZMUZG
2026-07-28,audible_us,best_sellers,30,The Iliad,Homer,,,,695,B0CJGNKFDQ,https://www.audible.com/pd/The-Iliad-Audiobook/B0CJGNKFDQ
2026-07-28,audible_us,best_sellers,31,Haunting Adeline,H. D. Carlton,,,,866,B0GJ6Y7NJ7,https://www.audible.com/ac/Haunting-Adeline-Audiobook/B0GJ6Y7NJ7
2026-07-28,audible_us,best_sellers,32,Dolly All the Time: A GMA Book Club Pick,Annabel Monaghan,,,,2750,B0FPGN9D2Y,https://www.audible.com/pd/Dolly-All-the-Time-Audiobook/B0FPGN9D2Y
2026-07-28,audible_us,best_sellers,33,The Primal Hunter 15,Zogarth,,,,,B0H8ZSFTG9,https://www.audible.com/pd/The-Primal-Hunter-15-Audiobook/B0H8ZSFTG9
2026-07-28,audible_us,best_sellers,34,Atomic Habits,James Clear,,,,148651,,https://www.audible.com/pd/Atomic-Habits-Audiobook/1524779261
2026-07-28,audible_us,best_sellers,35,Stop Letting Everything Affect You,Daniel Chidiac,,,,2774,B0FJPBJP4Y,https://www.audible.com/pd/Stop-Letting-Everything-Affect-You-Audiobook/B0FJPBJP4Y
2026-07-28,audible_us,best_sellers,36,House of Earth and Blood,Sarah J. Maas,,,,42297,B082YHZPTY,https://www.audible.com/pd/House-of-Earth-and-Blood-Audiobook/B082YHZPTY
2026-07-28,audible_us,best_sellers,37,The Chef,K. L. Slater,,,,1042,B0H856LFLX,https://www.audible.com/pd/The-Chef-Audiobook/B0H856LFLX
2026-07-28,audible_us,best_sellers,38,Strangers,Belle Burden,,,,7771,B0F6QNX7XN,https://www.audible.com/pd/Strangers-Audiobook/B0F6QNX7XN
2026-07-28,audible_us,best_sellers,39,Fourth Wing,Rebecca Yarros,,,,57419,B0BVD25SYT,https://www.audible.com/pd/Fourth-Wing-Audiobook/B0BVD25SYT
2026-07-28,audible_us,best_sellers,40,The Deal,Elle Kennedy,,,,5706,B01496UFPA,https://www.audible.com/pd/The-Deal-Audiobook/B01496UFPA
2026-07-28,audible_us,best_sellers,41,A Very Good Bad Idea,Emma Chase,,,,1043,B0GZWMN17X,https://www.audible.com/pd/A-Very-Good-Bad-Idea-Audiobook/B0GZWMN17X
2026-07-28,audible_us,best_sellers,42,My Husband's Wife,Alice Feeney,,,,15766,B0F6FJCXM3,https://www.audible.com/pd/My-Husbands-Wife-Audiobook/B0F6FJCXM3
2026-07-28,audible_us,best_sellers,43,The Stone Sisters,Margot Hunt,,,,213,B0H2NCSTVL,https://www.audible.com/pd/The-Stone-Sisters-Audiobook/B0H2NCSTVL
2026-07-28,audible_us,best_sellers,44,Ransom,Daniel Silva,,,,352,B0FXHPTXXW,https://www.audible.com/pd/Ransom-Audiobook/B0FXHPTXXW
2026-07-28,audible_us,best_sellers,45,Dear Debbie,Freida McFadden,,,,10550,B0FJMTS4FZ,https://www.audible.com/pd/Dear-Debbie-Audiobook/B0FJMTS4FZ
2026-07-28,audible_us,best_sellers,46,The Shampoo Effect: A Read with Jenna Pick,Jenny Jackson,,,,413,B0FVNFW5K7,https://www.audible.com/pd/The-Shampoo-Effect-Audiobook/B0FVNFW5K7
2026-07-28,audible_us,best_sellers,47,It's Not Her,Mary Kubica,,,,4747,B0F5YKPFKP,https://www.audible.com/pd/Its-Not-Her-Audiobook/B0F5YKPFKP
2026-07-28,audible_us,best_sellers,48,The Five-Star Weekend,Elin Hilderbrand,,,,5980,B0BHF3BST4,https://www.audible.com/pd/The-Five-Star-Weekend-Audiobook/B0BHF3BST4
2026-07-28,audible_us,best_sellers,49,Queen of Shadows,Sarah J. Maas,,,,22092,B012BTUEVC,https://www.audible.com/pd/Queen-of-Shadows-Audiobook/B012BTUEVC
2026-07-28,audible_us,best_sellers,50,The Martian,Andy Weir,,,,45059,B082BHJMFF,https://www.audible.com/pd/The-Martian-Audiobook/B082BHJMFF
