date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-08-08,audible_us,best_sellers,1,The Calamity Club,Kathryn Stockett,,,,13031,B0FTBK545H,https://www.audible.com/pd/The-Calamity-Club-Audiobook/B0FTBK545H
2026-08-08,audible_us,best_sellers,2,Dungeon Crawler Carl,Matt Dinniman,,,,65620,B08V8B2CGV,https://www.audible.com/pd/Dungeon-Crawler-Carl-Audiobook/B08V8B2CGV
2026-08-08,audible_us,best_sellers,3,This Inevitable Ruin,Matt Dinniman,,,,29490,B0DK282SYV,https://www.audible.com/pd/This-Inevitable-Ruin-Audiobook/B0DK282SYV
2026-08-08,audible_us,best_sellers,4,The Dungeon Anarchist's Cookbook,Matt Dinniman,,,,36143,B094XCNV6G,https://www.audible.com/pd/The-Dungeon-Anarchists-Cookbook-Audiobook/B094XCNV6G
2026-08-08,audible_us,best_sellers,5,Carl's Doomsday Scenario,Matt Dinniman,,,,37450,B0934GTSGT,https://www.audible.com/pd/Carls-Doomsday-Scenario-Audiobook/B0934GTSGT
2026-08-08,audible_us,best_sellers,6,The Butcher's Masquerade,Matt Dinniman,,,,32380,B09ZJ82C7Y,https://www.audible.com/pd/The-Butchers-Masquerade-Audiobook/B09ZJ82C7Y
2026-08-08,audible_us,best_sellers,7,The Eye of the Bedlam Bride,Matt Dinniman,,,,22928,B0CDXWSS5D,https://www.audible.com/pd/The-Eye-of-the-Bedlam-Bride-Audiobook/B0CDXWSS5D
2026-08-08,audible_us,best_sellers,8,Theo of Golden,Allen Levi,,,,29282,B0FTT6KFKR,https://www.audible.com/pd/Theo-of-Golden-Audiobook/B0FTT6KFKR
2026-08-08,audible_us,best_sellers,9,The Gate of the Feral Gods,Matt Dinniman,,,,29797,B09GCYRZRQ,https://www.audible.com/pd/The-Gate-of-the-Feral-Gods-Audiobook/B09GCYRZRQ
2026-08-08,audible_us,best_sellers,10,Yesteryear: A GMA Book Club Pick,Caro Claire Burke,,,,14213,B0FKV9JSWV,https://www.audible.com/pd/Yesteryear-A-GMA-Book-Club-Pick-Audiobook/B0FKV9JSWV
2026-08-08,audible_us,best_sellers,11,A Parade of Horribles,Matt Dinniman,,,,25430,B0FXY6DVJS,https://www.audible.com/pd/A-Parade-of-Horribles-Audiobook/B0FXY6DVJS
2026-08-08,audible_us,best_sellers,12,Mad Mabel,Sally Hepworth,,,,8435,B0F9M49CKG,https://www.audible.com/pd/Mad-Mabel-Audiobook/B0F9M49CKG
2026-08-08,audible_us,best_sellers,13,Project Hail Mary,Andy Weir,,,,307592,B08G9PRS1K,https://www.audible.com/pd/Project-Hail-Mary-Audiobook/B08G9PRS1K
2026-08-08,audible_us,best_sellers,14,Whistler,Ann Patchett,,,,5275,B0FWG3S57F,https://www.audible.com/pd/Whistler-Audiobook/B0FWG3S57F
2026-08-08,audible_us,best_sellers,15,The Odyssey,Homer,,,,4992,B07GLN33S8,https://www.audible.com/pd/The-Odyssey-Audiobook/B07GLN33S8
2026-08-08,audible_us,best_sellers,16,Red Rising,Pierce Brown,,,,81042,B00I2VWW5U,https://www.audible.com/pd/Red-Rising-Audiobook/B00I2VWW5U
2026-08-08,audible_us,best_sellers,17,The Let Them Theory,Mel Robbins,,,,29020,B0DFMX1RT8,https://www.audible.com/pd/The-Let-Them-Theory-Audiobook/B0DFMX1RT8
2026-08-08,audible_us,best_sellers,18,Just for the Plot,Meghan Quinn,,,,673,B0H9YYPJ98,https://www.audible.com/pd/Just-for-the-Plot-Audiobook/B0H9YYPJ98
2026-08-08,audible_us,best_sellers,19,Harry Potter and the Sorcerer’s Stone (Full-Cast Edition),J.K. Rowling,,,,16387,B0F14RPXHR,https://www.audible.com/pd/Harry-Potter-and-the-Sorcerers-Stone-Full-Cast-Edition-Audiobook/B0F14RPXHR
2026-08-08,audible_us,best_sellers,20,The Correspondent,Virginia Evans,,,,29192,B0DG3SGZYN,https://www.audible.com/pd/The-Correspondent-Audiobook/B0DG3SGZYN
2026-08-08,audible_us,best_sellers,21,Kingdom of Ash,Sarah J. Maas,,,,41705,B07J682QY2,https://www.audible.com/pd/Kingdom-of-Ash-Audiobook/B07J682QY2
2026-08-08,audible_us,best_sellers,22,Tower of Dawn,Sarah J. Maas,,,,28470,B0759X8K2X,https://www.audible.com/pd/Tower-of-Dawn-Audiobook/B0759X8K2X
2026-08-08,audible_us,best_sellers,23,Harry Potter and the Deathly Hallows (Full-Cast Edition),J.K. Rowling,,,,5116,B0F14RVHWN,https://www.audible.com/pd/Harry-Potter-and-the-Deathly-Hallows-Full-Cast-Edition-Audiobook/B0F14RVHWN
2026-08-08,audible_us,best_sellers,24,Harry Potter and the Chamber of Secrets (Full-Cast Edition),J.K. Rowling,,,,7252,B0F154ZCSN,https://www.audible.com/pd/Harry-Potter-and-the-Chamber-of-Secrets-Full-Cast-Edition-Audiobook/B0F154ZCSN
2026-08-08,audible_us,best_sellers,25,Harry Potter and the Prisoner of Azkaban (Full-Cast Edition),J.K. Rowling,,,,6291,B0F14PK33J,https://www.audible.com/pd/Harry-Potter-and-the-Prisoner-of-Azkaban-Full-Cast-Edition-Audiobook/B0F14PK33J
2026-08-08,audible_us,best_sellers,26,Empire of Storms,Sarah J. Maas,,,,33861,B01KIQVHL6,https://www.audible.com/pd/Empire-of-Storms-Audiobook/B01KIQVHL6
2026-08-08,audible_us,best_sellers,27,Harry Potter and the Goblet of Fire (Full-Cast Edition),J.K. Rowling,,,,5632,B0F14PB6WN,https://www.audible.com/pd/Harry-Potter-and-the-Goblet-of-Fire-Full-Cast-Edition-Audiobook/B0F14PB6WN
2026-08-08,audible_us,best_sellers,28,The Divorce,Freida McFadden,,,,6969,B0GL9NBTV4,https://www.audible.com/pd/The-Divorce-Audiobook/B0GL9NBTV4
2026-08-08,audible_us,best_sellers,29,Queen of Shadows,Sarah J. Maas,,,,22151,B012BTUEVC,https://www.audible.com/pd/Queen-of-Shadows-Audiobook/B012BTUEVC
2026-08-08,audible_us,best_sellers,30,Harry Potter and the Half-Blood Prince (Full-Cast Edition),J.K. Rowling,,,,4175,B0F14KKPH6,https://www.audible.com/pd/Harry-Potter-and-the-Half-Blood-Prince-Full-Cast-Edition-Audiobook/B0F14KKPH6
2026-08-08,audible_us,best_sellers,31,Harry Potter and the Order of the Phoenix (Full-Cast Edition),J.K. Rowling,,,,4827,B0F14P2632,https://www.audible.com/pd/Harry-Potter-and-the-Order-of-the-Phoenix-Full-Cast-Edition-Audiobook/B0F14P2632
2026-08-08,audible_us,best_sellers,32,Stop Letting Everything Affect You,Daniel Chidiac,,,,2889,B0FJPBJP4Y,https://www.audible.com/pd/Stop-Letting-Everything-Affect-You-Audiobook/B0FJPBJP4Y
2026-08-08,audible_us,best_sellers,33,The Stone Sisters,Margot Hunt,,,,1189,B0H2NCSTVL,https://www.audible.com/pd/The-Stone-Sisters-Audiobook/B0H2NCSTVL
2026-08-08,audible_us,best_sellers,34,Throne of Glass,Sarah J. Maas,,,,29256,,https://www.audible.com/pd/Throne-of-Glass-Audiobook/1547607548
2026-08-08,audible_us,best_sellers,35,Haunting Adeline,H. D. Carlton,,,,1005,B0GJ6Y7NJ7,https://www.audible.com/ac/Haunting-Adeline-Audiobook/B0GJ6Y7NJ7
2026-08-08,audible_us,best_sellers,36,Biological War,Annie Jacobsen,,,,233,B0FY53N9BD,https://www.audible.com/pd/Biological-War-Audiobook/B0FY53N9BD
2026-08-08,audible_us,best_sellers,37,Golden Son,Pierce Brown,,,,56465,B00R6S1RCY,https://www.audible.com/pd/Golden-Son-Audiobook/B00R6S1RCY
2026-08-08,audible_us,best_sellers,38,Heir of Fire,Sarah J. Maas,,,,22327,B09CHBJYZC,https://www.audible.com/pd/Heir-of-Fire-Audiobook/B09CHBJYZC
2026-08-08,audible_us,best_sellers,39,Crown of Midnight,Sarah J. Maas,,,,23775,,https://www.audible.com/pd/Crown-of-Midnight-Audiobook/1547607556
2026-08-08,audible_us,best_sellers,40,Fourth Wing,Rebecca Yarros,,,,57525,B0BVD25SYT,https://www.audible.com/pd/Fourth-Wing-Audiobook/B0BVD25SYT
2026-08-08,audible_us,best_sellers,41,The Primal Hunter 15,Zogarth,,,,,B0H8ZSFTG9,https://www.audible.com/pd/The-Primal-Hunter-15-Audiobook/B0H8ZSFTG9
2026-08-08,audible_us,best_sellers,42,The Deal,Elle Kennedy,,,,5785,B01496UFPA,https://www.audible.com/pd/The-Deal-Audiobook/B01496UFPA
2026-08-08,audible_us,best_sellers,43,Verity,Colleen Hoover,,,,140627,B07Q769RZS,https://www.audible.com/pd/Verity-Audiobook/B07Q769RZS
2026-08-08,audible_us,best_sellers,44,The Score,Elle Kennedy,,,,3726,B01LZIRXG8,https://www.audible.com/pd/The-Score-Audiobook/B01LZIRXG8
2026-08-08,audible_us,best_sellers,45,Atomic Habits,James Clear,,,,148779,,https://www.audible.com/pd/Atomic-Habits-Audiobook/1524779261
2026-08-08,audible_us,best_sellers,46,Morning Star,Pierce Brown,,,,55096,B019NMZ6FE,https://www.audible.com/pd/Morning-Star-Audiobook/B019NMZ6FE
2026-08-08,audible_us,best_sellers,47,Dear Debbie,Freida McFadden,,,,10870,B0FJMTS4FZ,https://www.audible.com/pd/Dear-Debbie-Audiobook/B0FJMTS4FZ
2026-08-08,audible_us,best_sellers,48,A Court of Thorns and Roses,Sarah J. Maas,,,,79189,B00WRHY15Y,https://www.audible.com/pd/A-Court-of-Thorns-and-Roses-Audiobook/B00WRHY15Y
2026-08-08,audible_us,best_sellers,49,The Mistake,Elle Kennedy,,,,4233,B01496V4NM,https://www.audible.com/pd/The-Mistake-Audiobook/B01496V4NM
2026-08-08,audible_us,best_sellers,50,Dolly All the Time: A GMA Book Club Pick,Annabel Monaghan,,,,3237,B0FPGN9D2Y,https://www.audible.com/pd/Dolly-All-the-Time-Audiobook/B0FPGN9D2Y
