date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-08-31,yes24,ebook_best,1,EBS 라디오 입이 트이는 영어 2026년 9월호,이현석 저,동아출판,,10.0,,195412108,https://www.yes24.com/product/goods/195412108
2026-08-31,yes24,ebook_best,2,어떻게 살아낼 것인가,"짐 콜린스 저/ 고영훈 , 윤영호 역",필름,,9.6,,195240011,https://www.yes24.com/product/goods/195240011
2026-08-31,yes24,ebook_best,3,2026 에듀윌 SKCT 통합 기본서,에듀윌 취업연구소 편저,에듀윌,,10.0,,182958763,https://www.yes24.com/product/goods/182958763
2026-08-31,yes24,ebook_best,4,싯다르타 - 세계문학전집 58,헤르만 헤세 저,민음사,,9.5,,11932323,https://www.yes24.com/product/goods/11932323
2026-08-31,yes24,ebook_best,5,그랬다고 적었다,김애란 저,문학동네,,9.7,,195225057,https://www.yes24.com/product/goods/195225057
2026-08-31,yes24,ebook_best,6,뒤틀린 사랑,아나 황 저/ 윤선미 역,모모,,9.7,,195374404,https://www.yes24.com/product/goods/195374404
2026-08-31,yes24,ebook_best,7,EBS 라디오 POWER ENGLISH 2026년 9월호,크리스틴 조 저,동아출판,,10.0,,195412110,https://www.yes24.com/product/goods/195412110
2026-08-31,yes24,ebook_best,8,빵충 사육 준수 사항,김혜영 저,안전가옥,,9.5,,195110473,https://www.yes24.com/product/goods/195110473
2026-08-31,yes24,ebook_best,9,오디세이아 (고대 그리스어 완역본),호메로스 저/ 페테르 파울 루벤스 그림/ 박문재 역,현대지성,,9.7,,146281444,https://www.yes24.com/product/goods/146281444
2026-08-31,yes24,ebook_best,10,EBS 라디오 귀가 트이는 영어 2026년 9월호,이현석 저,동아출판,,10.0,,195412107,https://www.yes24.com/product/goods/195412107
2026-08-31,yes24,ebook_best,11,찌니주의보,정지아 저,창비,,9.9,,195131395,https://www.yes24.com/product/goods/195131395
2026-08-31,yes24,ebook_best,12,EBS 라디오 EASY WRITING 2026년 9월호,마스터유진 저,동아출판,,10.0,,195412106,https://www.yes24.com/product/goods/195412106
2026-08-31,yes24,ebook_best,13,오뒷세이아,호메로스 저/ 김헌 역,을유문화사,,9.8,,195485716,https://www.yes24.com/product/goods/195485716
2026-08-31,yes24,ebook_best,14,EBS 라디오 EASY ENGLISH 2026년 9월호,"이보영 , 남주철 공저",동아출판,,7,,195412111,https://www.yes24.com/product/goods/195412111
2026-08-31,yes24,ebook_best,15,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니 저/ 한윤진 역,미래의창,,9.4,,122564751,https://www.yes24.com/product/goods/122564751
2026-08-31,yes24,ebook_best,16,"묵상과 설교 2026년 9-10월호(사사기, 야고보서, 시편 16-19편)",성서유니온선교회 편집부 저,성서유니온,,15,,195381238,https://www.yes24.com/product/goods/195381238
2026-08-31,yes24,ebook_best,17,[단독] 지푸라기 왕관을 쓴 여자,박상영 저,래빗홀,,9.2,,195234654,https://www.yes24.com/product/goods/195234654
2026-08-31,yes24,ebook_best,18,"매일성경[개역개정] 2026년 9-10월호(사사기, 야고보서, 시편 16-19편)",성서유니온선교회 편집부 저,성서유니온,,10.0,,195250588,https://www.yes24.com/product/goods/195250588
2026-08-31,yes24,ebook_best,19,클로드 코드 제대로 시작하기,"주홍철 , 황진성 저",길벗,,9.8,,195236732,https://www.yes24.com/product/goods/195236732
2026-08-31,yes24,ebook_best,20,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.7,,177150859,https://www.yes24.com/product/goods/177150859
2026-08-31,yes24,ebook_best,21,2026 렛유인 온라인 SKCT SK그룹 종합역량검사 독학단기완성 통합기본서,"주영훈 , 렛유인연구소 , 박은숙 , 송정원 , 최윤지 저",렛유인,,10.0,,179603237,https://www.yes24.com/product/goods/179603237
2026-08-31,yes24,ebook_best,22,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101619655,https://www.yes24.com/product/goods/101619655
2026-08-31,yes24,ebook_best,23,2026 해커스 SKCT SK그룹 종합역량검사 통합 기본서 최신기출유형+실전모의고사,해커스 SKCT 취업교육연구소 저,해커스잡,,10.0,,182806642,https://www.yes24.com/product/goods/182806642
2026-08-31,yes24,ebook_best,24,코스모스,칼 에드워드 세이건 저,사이언스북스,,9.6,,38003831,https://www.yes24.com/product/goods/38003831
2026-08-31,yes24,ebook_best,25,돈의 심리학 (50만 부 기념 뉴 에디션),모건 하우절 저/ 이지연 역,인플루엔셜,,9.4,,174055588,https://www.yes24.com/product/goods/174055588
2026-08-31,yes24,ebook_best,26,안녕이라 그랬어,김애란 저,문학동네,,9.6,,147709913,https://www.yes24.com/product/goods/147709913
2026-08-31,yes24,ebook_best,27,EBS 라디오 중급 일본어 2026년 9월호,원미령 저,동아출판,,10.0,,195412103,https://www.yes24.com/product/goods/195412103
2026-08-31,yes24,ebook_best,28,독서의 기술,고명환 저,라곰,,9.8,,195131392,https://www.yes24.com/product/goods/195131392
2026-08-31,yes24,ebook_best,29,할 말을 하는 어른,박혜민 저,작가와,,10.0,,195485439,https://www.yes24.com/product/goods/195485439
2026-08-31,yes24,ebook_best,30,문해내공,"신종호 , 김윤정 저",상상스퀘어,,10.0,,195143032,https://www.yes24.com/product/goods/195143032
2026-08-31,yes24,ebook_best,31,독성 인간,리앤 텐 브링크 저/ 김효정 역,웅진지식하우스,,10.0,,194760909,https://www.yes24.com/product/goods/194760909
2026-08-31,yes24,ebook_best,32,EBS 라디오 중급 중국어 2026년 9월호,홍상욱 저,동아출판,,10.0,,195412101,https://www.yes24.com/product/goods/195412101
2026-08-31,yes24,ebook_best,33,EBS 라디오 초급 일본어 2026년 9월호,이은미 저,동아출판,,9.2,,195412104,https://www.yes24.com/product/goods/195412104
2026-08-31,yes24,ebook_best,34,나는 왜 네 말이 힘들까 (전면개정판),박재연 저,한빛라이프,,9.6,,194918149,https://www.yes24.com/product/goods/194918149
2026-08-31,yes24,ebook_best,35,소설 신인간혁명 제9권,이케다 다이사쿠 저,화광신문사,,10.0,,110830251,https://www.yes24.com/product/goods/110830251
2026-08-31,yes24,ebook_best,36,영어 어감 사전,조이스 박 저,유유,,9.2,,176338652,https://www.yes24.com/product/goods/176338652
2026-08-31,yes24,ebook_best,37,절창 切創,구병모 저,문학동네,,9.0,,154212704,https://www.yes24.com/product/goods/154212704
2026-08-31,yes24,ebook_best,38,주와 연,청예 저,래빗홀,,9.3,,194517296,https://www.yes24.com/product/goods/194517296
2026-08-31,yes24,ebook_best,39,급류,정대건 저,민음사,,8.7,,118058461,https://www.yes24.com/product/goods/118058461
2026-08-31,yes24,ebook_best,40,투명한 나선,히가시노 게이고 저 / 김선영 역,북다,,9.7,,195027442,https://www.yes24.com/product/goods/195027442
2026-08-31,yes24,ebook_best,41,김재우의 기본 동사 100,김재우 저,상상스퀘어,,9.8,,168457435,https://www.yes24.com/product/goods/168457435
2026-08-31,yes24,ebook_best,42,무진기행,김승옥 저,민음사,,9.2,,111044814,https://www.yes24.com/product/goods/111044814
2026-08-31,yes24,ebook_best,43,2026 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사 (수리/추리),해커스 GSAT 취업교육연구소 저,해커스잡,,9.8,,173236210,https://www.yes24.com/product/goods/173236210
2026-08-31,yes24,ebook_best,44,사라진 근대사 100장면 ① 몰락의 시대,박종인 저,와이즈맵,,9.5,,139581035,https://www.yes24.com/product/goods/139581035
2026-08-31,yes24,ebook_best,45,홍학의 자리,정해연 저,엘릭시르,,9.2,,102815837,https://www.yes24.com/product/goods/102815837
2026-08-31,yes24,ebook_best,46,[단독] 2026 시험왕 이형재 행정학 형제모의고사,이형재 저,순도북스,,3,,194527022,https://www.yes24.com/product/goods/194527022
2026-08-31,yes24,ebook_best,47,부의 갈림길,오건영 저,포레스트북스,,9.6,,192552274,https://www.yes24.com/product/goods/192552274
2026-08-31,yes24,ebook_best,48,이방인 - 세계문학전집 266,알베르 까뮈 저/ 김화영 역,민음사,,9.3,,7290412,https://www.yes24.com/product/goods/7290412
