date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-08-02,yes24,ebook_best,1,EBS 라디오 입이 트이는 영어 2026년 8월호,이현석 저,동아출판,,10.0,,194352393,https://www.yes24.com/product/goods/194352393
2026-08-02,yes24,ebook_best,2,EBS 라디오 POWER ENGLISH 2026년 8월호,크리스틴 조 저,동아출판,,7,,194352389,https://www.yes24.com/product/goods/194352389
2026-08-02,yes24,ebook_best,3,이지패스 2026 ADsP 데이터분석 준전문가 (수험서 앱 제공),"전용문 , 박현민 저",위키북스,,9.9,,168559417,https://www.yes24.com/product/goods/168559417
2026-08-02,yes24,ebook_best,4,EBS 라디오 EASY ENGLISH 2026년 8월호,"이보영 , 남주철 공저",동아출판,,10.0,,194352383,https://www.yes24.com/product/goods/194352383
2026-08-02,yes24,ebook_best,5,EBS 라디오 귀가 트이는 영어 2026년 8월호,이현석 저,동아출판,,10.0,,194352384,https://www.yes24.com/product/goods/194352384
2026-08-02,yes24,ebook_best,6,무진기행,김승옥 저,민음사,,9.2,,111044814,https://www.yes24.com/product/goods/111044814
2026-08-02,yes24,ebook_best,7,EBS 라디오 EASY WRITING 2026년 8월호,마스터유진 저,동아출판,,10.0,,194352386,https://www.yes24.com/product/goods/194352386
2026-08-02,yes24,ebook_best,8,프로젝트 헤일메리,앤디 위어 저/ 강동혁 역,알에이치코리아(RHK),,9.7,,101619655,https://www.yes24.com/product/goods/101619655
2026-08-02,yes24,ebook_best,9,EBS 라디오 중급 일본어 2026년 8월호,원미령 저,동아출판,,10.0,,194352382,https://www.yes24.com/product/goods/194352382
2026-08-02,yes24,ebook_best,10,코스모스,칼 에드워드 세이건 저,사이언스북스,,9.6,,38003831,https://www.yes24.com/product/goods/38003831
2026-08-02,yes24,ebook_best,11,독하게 돈 공부,박소연 저,메이븐,,9.8,,193466947,https://www.yes24.com/product/goods/193466947
2026-08-02,yes24,ebook_best,12,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.8,,177150859,https://www.yes24.com/product/goods/177150859
2026-08-02,yes24,ebook_best,13,싯다르타 - 세계문학전집 58,헤르만 헤세 저,민음사,,9.5,,11932323,https://www.yes24.com/product/goods/11932323
2026-08-02,yes24,ebook_best,14,매스커레이드 라이프,히가시노 게이고 저/ 김은모 역,현대문학,,9.8,,194193203,https://www.yes24.com/product/goods/194193203
